country,id,notam_id,fir,from_utc,to_utc,lat,lon,radius_nm,qcode,raw,polygon
CHINA,joey-ZLHW_I_ZBBBYNYX_A4694_26,A4694/26,ZLHW,2026-09-20T04:44:00Z,2026-09-20T06:23:00Z,39.816597,105.492014,,QRDCA,"A4694/26 NOTAMN  Q)ZLHW/QRDCA/IV/BO/W/000/999/3949N10529E024  A)ZLHW B)2609200444 C)2609200623   E) A TEMPORARY DANGER AREA ESTABLISHED BOUNDED BY:  N401057E1054147-N401015E1051550-N392703E1051719-N392744E1054309,BAC  K TO START.  VERTICAL LIMITS:SFC-UNL.  AIRCRAFT ARE FORBIDDEN TO FLY INTO THE AREA.  F)SFC G)UNL    CREATED: 17 SEP 2026 03:57  SOURCE: ZBBBYNYX","[[40.1825,105.696389],[40.170833,105.263889],[39.450833,105.288611],[39.462222,105.719167]]"
CHINA,joey-ZLHW_I_ZBBBYNYX_A4695_26,A4695/26,ZLHW,2026-09-20T04:44:00Z,2026-09-20T06:23:00Z,39.763403,103.740695,,QRDCA,"A4695/26 NOTAMN  Q)ZLHW/QRDCA/IV/BO/W/000/999/3945N10344E032  A)ZLHW B)2609200444 C)2609200623   E) A TEMPORARY DANGER AREA ESTABLISHED BOUNDED BY:  N392308E1031609-N392519E1041544-N400828E1041240-N400618E1031313,  BACK TO START.  VERTICAL LIMITS:SFC-UNL.  AIRCRAFT ARE FORBIDDEN TO FLY INTO THE AREA.  F)SFC G)UNL    CREATED: 17 SEP 2026 03:59  SOURCE: ZBBBYNYX","[[39.385556,103.269167],[39.421944,104.262222],[40.141111,104.211111],[40.105,103.220278]]"
CHINA,joey-ZWUQ_I_ZBBBYNYX_A4696_26,A4696/26,ZWUQ,2026-09-20T04:44:00Z,2026-09-20T06:23:00Z,37.228492,84.309365,,QRDCA,"A4696/26 NOTAMN  Q)ZWUQ/QRDCA/IV/BO/W/000/999/3713N08345E088  A)ZWUQ B)2609200444 C)2609200623   E) A TEMPORARY DANGER AREA ESTABLISHED BOUNDED BY:  N375221E0852104-N373739E0840312-N373700E0821000-N363500E0821000-N36  3500E0852500-N370823E0852529-N371035E0853511,  BACK TO START.  VERTICAL LIMITS:SFC-UNL.  AIRCRAFT ARE FORBIDDEN TO FLY INTO THE AREA.  F)SFC G)UNL    CREATED: 17 SEP 2026 03:59  SOURCE: ZBBBYNYX","[[37.8725,85.351111],[37.6275,84.053333],[37.616667,82.166667],[36.583333,82.166667],[36.583333,85.416667],[37.139722,85.424722],[37.176389,85.586389]]"
CHINA,joey-ZGZU_I_ZBBBYNYX_A4703_26,A4703/26,ZXXX,2026-09-17T23:30:00Z,2026-09-18T03:30:00Z,23.315972,117.14625,,QRTCA,"A4703/26 NOTAMN  Q)ZXXX/QRTCA/IV/BO/W/000/999/2536N11651E039  A)ZGZU ZSHA B)2609172330 C)2609180330   E) A TEMPORARY RESTRICTED AREA ESTABLISHED BOUNDED BY:  N230636E1162812-N234042E1174425-N233012E1174957-N225820E1163232-   N230636E1162812.  HEIGHT: 35,000M AND BELOW.  F)GND G)UNL    CREATED: 17 SEP 2026 10:17  SOURCE: ZBBBYNYX","[[23.11,116.47],[23.678333,117.740278],[23.503333,117.8325],[22.972222,116.542222]]"
CHINA,joey-ZSHA_I_ZBBBYNYX_A4705_26,A4705/26,ZSHA,2026-09-17T23:30:00Z,2026-09-18T03:30:00Z,23.71993,117.711528,,QRTCA,"A4705/26 NOTAMN  Q)ZSHA/QRTCA/IV/BO/W/000/999/2343N11742E017  A)ZSHA B)2609172330 C)2609180330   E) A TEMPORARY RESTRICTED AREA ESTABLISHED BOUNDED BY:  N240013E1174036-N235732E1175242-N232609E1174457-N232853E1173231-   N240013E1174036 .  HEIGHT: 50,000M AND BELOW.  F)GND G)UNL    CREATED: 17 SEP 2026 10:27  SOURCE: ZBBBYNYX","[[24.003611,117.676667],[23.958889,117.878333],[23.435833,117.749167],[23.481389,117.541944]]"
PHILIPPINES,joey-RPHI_I_RPLLYNYX_B4912_26,B4912/26,RPHI,2026-10-07T03:23:00Z,2026-10-14T04:53:00Z,19.712847,129.534027,,QWMLW,B4912/26 NOTAMN  Q) RPHI/QWMLW/IV/BO /W /000/999/1945N12932E089  A) RPHI B) 2610070323 C) 2610140453  D) 0323 - 0453  E) SPECIAL OPS (AEROSPACE FLT ACT) WILL BE CONDUCTED BY KOREA.  EST FALL AREA OF UNBURNED DEBRIS WI:  210000N 1284522E -  210000N 1295838E -  182943N 1301736E -  182122N 1290634E -  210000N 1284522E  (380NM EAST OF BASCO PRINCIPAL AP (CLASS 2))  F) SFC G) UNL    CREATED: 17 SEP 2026 13:16  SOURCE: EUECYIYN,"[[21.0,128.756111],[21.0,129.977222],[18.495278,130.293333],[18.356111,129.109444]]"
PHILIPPINES,joey-RPHI_I_RPLLYNYX_B4913_26,B4913/26,RPHI,2026-10-07T03:23:00Z,2026-10-14T04:53:00Z,10.429028,129.845,,QWMLW,B4913/26 NOTAMN  Q) RPHI/QWMLW/IV/BO /W /000/999/1027N12958E145  A) RPHI B) 2610070323 C) 2610140453  D) 0323 - 0453  E) SPECIAL OPS (AEROSPACE FLT ACT) WILL BE CONDUCTED BY KOREA.  EST FALL AREA OF UNBURNED DEBRIS WI:  124502N 1292602E -  124831N 1300000E -  080452N 1300000E -  080433N 1295646E -  124502N 1292602E  (220NM EAST OF BISLIG COMMUNITY AP).  F) SFC G) UNL    CREATED: 17 SEP 2026 13:24  SOURCE: EUECYIYN,"[[12.750556,129.433889],[12.808611,130.0],[8.081111,130.0],[8.075833,129.946111]]"
GLOBAL,joey-FIMM_I_FIMPYOYX_A0096_26,A0096/26,FIMM,2026-09-28T12:23:00Z,2026-10-04T14:47:00Z,-25.466667,73.85,,QRALW,A0096/26 NOTAMR A0095/26  Q) FIMM/QRALW/IV/NBO/AE/000/999/2025S07540E005   A) FIMM B) 2609281223 C) 2610041447 EST   D) 28 1223-1447  29 1223-1447  30 1223-1447  01 1223-1447  02 1223-1447  03 1223-1447  04 1223-1447   E) STATIONARY ALTITUDE RESERVATION FOR HAZARDOUS OPERATIONS FM SFC  TO UNL FOR ATMOSPHERIC RE-ENTRY AND SPLASHDOWN OF SPACE X STARSHIP  FTL-14 ROCKET WI AN AREA BOUNDED BY FLW COORD:  2630S 07500E  2704S 07318E  2436S 07206E  2342S 07500E TO BEGINNING  PRIMARY RE-ENTRY BTN 1223 TO 1447 ON 28 SEP 2026 BACK UP RE-ENTRY BTN  1223 TO 1447 FM 28 SEP 2026 TO 04 OCT 2026    F) SFC G) UNL    CREATED: 17 SEP 2026 16:41  SOURCE: FIMPYOYX,"[[-26.5,75.0],[-27.066667,73.3],[-24.6,72.1],[-23.7,75.0]]"
GLOBAL,joey-MMFR_I_MMMXYNYX_B1847_26,B1847/26,MMFR,2026-09-22T12:15:00Z,2026-09-28T14:08:00Z,24.962121,-94.731818,,QRDCA,"B1847/26 NOTAMN  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFR  B) 2609221215  C) 2609281408  D) DLY 1215-1408  E) DANGEROUS AREA FOR LAUNCH OF ROCKET SPACEX STARSHIP FLT-14,     LATERAL LIMIT AREA FORMED BY THE UNION OF THE FLW POINTS:     AREA A3:      2558N   09711W      2600N   09700W     2600N   09555W     2430N   09300W     2430N   09103W     2333N   09127W     2344N   09307W     2408N   09404W     2501N   09550W     2521N   09619W     2550N   09707W     2558N   09711W     FIR MEXICO (MMFR)  F) SFC  G) UNL    CREATED: 15 SEP 2026 18:14  SOURCE: MMMXYNYX","[[25.966667,-97.183333],[26.0,-97.0],[26.0,-95.916667],[24.5,-93.0],[24.5,-91.05],[23.55,-91.45],[23.733333,-93.116667],[24.133333,-94.066667],[25.016667,-95.833333],[25.35,-96.316667],[25.833333,-97.116667]]"
GLOBAL,joey-MMFR_I_MMMXYNYX_B1848_26,B1848/26,MMFR,2026-09-22T12:15:00Z,2026-09-28T14:14:00Z,22.6625,-88.294445,,QRDCA,"B1848/26 NOTAMN  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFR  B) 2609221215  C) 2609281414  D) DLY 1215-1414  E) DANGEROUS AREA FOR LAUNCH OF ROCKET SPACEX STARSHIP FLT-14,     LATERAL LIMIT AREA FORMED BY THE UNION OF THE FLW POINTS:     AREA B1:      2333N  09127W     2430N  09103W     2400N  09042W     2222N  08707W     2207N  08622W     2201N  08600W     2200N  08600W     2118N  08538W     2144N  08645W     2208N  08758W     2249N  08928W     2325N  09102W     2333N  09127W     FIR MEXICO (MMFR  F) SFC  G) UNL    CREATED: 15 SEP 2026 18:30  SOURCE: MMMXYNYX","[[23.55,-91.45],[24.5,-91.05],[24.0,-90.7],[22.366667,-87.116667],[22.116667,-86.366667],[22.016667,-86.0],[22.0,-86.0],[21.3,-85.633333],[21.733333,-86.75],[22.133333,-87.966667],[22.816667,-89.466667],[23.416667,-91.033333]]"
GLOBAL,joey-MMFR_I_MMMXYNYX_B1862_26,B1862/26,MMFR,2026-09-20T01:47:00Z,2026-09-26T05:04:00Z,29.505555,-117.913889,,QRDCA,"B1862/26 NOTAMN  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFR  B) 2609200147  C) 2609260504  D) 20 0147-0630, 21 0133-0616, 22 0118-0601, 23 0104-0547, 24 0050-0533,     25 0035-0518, 26 0021-0504  E) DANGEROUS AREA FOR REENTRY OF ROCKET SPACEX SL 15-27 STAGE 1      LATERAL LIMIT AREA FORMED BY THE UNION OF THE FLW POINTS:     2811N 11720W - 2850N 11749W - 2902N 11759W - 2915N 11802W - 2924N     11808W - 2935N 11812W - 3135N 11909W - 3146N 11846W - 2948N 11739W -     2936N 11716W - 2850N 11719W - 2812N 11719W - 2811N 11720W     MMFR  F) SFC  G) UNL    CREATED: 17 SEP 2026 19:19  SOURCE: MMMXYNYX","[[28.183333,-117.333333],[28.833333,-117.816667],[29.033333,-117.983333],[29.25,-118.033333],[29.4,-118.133333],[29.583333,-118.2],[31.583333,-119.15],[31.766667,-118.766667],[29.8,-117.65],[29.6,-117.266667],[28.833333,-117.316667],[28.2,-117.316667]]"
GLOBAL,joey-NZZO_I_NZCHYNYX_B4610_26,B4610/26,NZZO,2026-09-17T08:00:00Z,2026-09-21T21:00:00Z,-60.663373,-13.304444,,QRDCA,B4610/26 NOTAMN  Q) NZZO/QRDCA/IV/BO /W /000/999/6026S16152W999  A) NZZO B) 2609170800 C) 2609212100  D) DAILY 0800-2100  E) TEMPO DANGER AREA NZD095 (AUCKLAND OCEANIC FIR) IS PRESCRIBED AS  FLW:  ALL THAT AIRSPACE BOUNDED BY A LINE JOINING  58 15 00 S 131 00 00 W  61 41 15 S 131 00 00 W  61 31 54 S 161 16 01 W  62 36 00 S 163 00 00 E  62 12 00 S 163 00 00 E  59 42 36 S 165 49 12 E  58 39 52 S 161 41 03 W  58 15 00 S 131 00 00 W  ACTIVITY: SPACE LAUNCH AND DEBRIS RETURN  USING AGENCY: FOREIGN SPACE AGENCY  PRESCRIBED PURSUANT TO CIVIL AVIATION RULE PART 71 UNDER A DELEGATED  AUTHORITY ISSUED BY THE DIRECTOR OF CIVIL AVIATION  F) SFC G) UNL    CREATED: 16 SEP 2026 20:47  SOURCE: NZCHYNYX,"[[-58.25,-131.0],[-61.6875,-131.0],[-61.531667,-161.266944],[-62.6,163.0],[-62.2,163.0],[-59.71,165.82],[-58.664444,-161.684167]]"
GLOBAL,joey-NZZC_I_NZCHYNYX_B4624_26,B4624/26,NZZC,2026-09-19T02:45:00Z,2026-09-19T05:05:00Z,-39.197619,178.098929,,QRDCA,"B4624/26 NOTAMN  Q) NZZC/QRDCA/IV/BO /W /000/999/3912S17812E038  A) NZZC B) 2609190245 C) 2609190505  E) TEMPO DANGER AREA NZD097 (MAHIA EAST CAPE) IS PRESCRIBED AS FLW:  EXCLUDING THAT AREA CO-INCIDENT WITH NZR401, ALL THAT AIRSPACE   BOUNDED BY A LINE JOINING:  39 06 00.00 S 177 36 32.80 E  39 06 00.00 S 177 54 00.00 E  38 59 00.20 S 178 13 59.90 E  38 54 00.00 S 178 54 00.00 E  39 30 00.00 S 178 54 00.00 E  39 36 00.00 S 177 45 00.00 E  39 12 00.00 S 177 24 00.00 E  39 06 00.00 S 177 36 32.80 E  ACTIVITY: ROCKET LAUNCH  USING AGENCY: ROCKET LAB LIMITED, RANGE CONTROL CENTRE,   TEL +64 28 255 11638  PRESCRIBED PURSUANT TO CIVIL AVIATION RULE PART 71 UNDER A DELEGATED   AUTHORITY ISSUED BY THE DIRECTOR OF CIVIL AVIATION  F) SFC G) UNL    CREATED: 17 SEP 2026 20:35  SOURCE: NZCHYNYX","[[-39.1,177.609167],[-39.1,177.9],[-38.983333,178.233333],[-38.9,178.9],[-39.5,178.9],[-39.6,177.75],[-39.2,177.4]]"
GLOBAL,joey-NZZC_I_NZCHYNYX_B4627_26,B4627/26,NZZC,2026-09-20T02:15:00Z,2026-09-20T04:35:00Z,-39.197619,178.098929,,QRDCA,"B4627/26 NOTAMN  Q) NZZC/QRDCA/IV/BO /W /000/999/3912S17812E038  A) NZZC B) 2609200215 C) 2609200435  E) TEMPO DANGER AREA NZD097 (MAHIA EAST CAPE) IS PRESCRIBED AS FLW:  EXCLUDING THAT AREA CO-INCIDENT WITH NZR401, ALL THAT AIRSPACE   BOUNDED BY A LINE JOINING:  39 06 00.00 S 177 36 32.80 E  39 06 00.00 S 177 54 00.00 E  38 59 00.20 S 178 13 59.90 E  38 54 00.00 S 178 54 00.00 E  39 30 00.00 S 178 54 00.00 E  39 36 00.00 S 177 45 00.00 E  39 12 00.00 S 177 24 00.00 E  39 06 00.00 S 177 36 32.80 E  ACTIVITY: ROCKET LAUNCH  USING AGENCY: ROCKET LAB LIMITED, RANGE CONTROL CENTRE,   TEL +64 28 255 11638  PRESCRIBED PURSUANT TO CIVIL AVIATION RULE PART 71 UNDER A DELEGATED   AUTHORITY ISSUED BY THE DIRECTOR OF CIVIL AVIATION  F) SFC G) UNL    CREATED: 17 SEP 2026 21:00  SOURCE: NZCHYNYX","[[-39.1,177.609167],[-39.1,177.9],[-38.983333,178.233333],[-38.9,178.9],[-39.5,178.9],[-39.6,177.75],[-39.2,177.4]]"
GLOBAL,joey-SCIZ_I_SCSCYNYX_W2994_26,W2994/26,SCIZ,2026-09-20T03:34:00Z,2026-09-26T06:46:00Z,-42.4875,-111.647917,,QXXXX,"W2994/26 NOTAMN   Q)SCIZ/QXXXX/IV/NBO/W/000/999/4610S11050W980  A)SCIZ B)2609200334 C)2609260646  D)20 0334-0812, 21 0320-0758, 22 0305-0743, 23 0251-0729,  24 0237-0715, 25 0222-0700, 26 0208-0646  E)ZONE...D...IN WATERS PACIFIC OCEAN DUE TO SPACE VEHICLE RE-ENTRY  AND SPLASHDOWN ACTIVITY.  THE AFECCTED AREA IS BOUNDED BY NXT GEO COORD:  300000S/1215300W  300000S/1200000W  284300S/1200000W  382100S/1150400W  490900S/1072200W  590900S/0953400W  595800S/0990500W  443400S/1141300W  300000S/1215300W  INSTRUCTIONS: SANTIAGO OCEANIC CONTROL 10024KHZ FANS 1A EQUIPPED  INFO PROVIDED BY SPACE X  F)SFC G)UNL    CREATED: 14 SEP 2026 11:17  SOURCE: SCSCYNYX","[[-30.0,-121.883333],[-30.0,-120.0],[-28.716667,-120.0],[-38.35,-115.066667],[-49.15,-107.366667],[-59.15,-95.566667],[-59.966667,-99.083333],[-44.566667,-114.216667]]"
