country,id,notam_id,fir,from_utc,to_utc,lat,lon,radius_nm,qcode,raw
Portugal (Madeira and Acores),107699395478535662,A1938/2026,LPPO,2026-04-07T21:57:00Z,2026-07-06T23:59:00Z,38.766666666666666,-27.083333333333332,5,QWZLW,A1938/26 NOTAMN  Q) LPPO/QWZLW/IV/M  /AW/000/999/3846N02705W005  A) LPLA B) 2604072157 C) 2607062359  E) FIREWORKS MAY OCCUR IN THE VICINITY OF THE AERODROME. USE CAUTION  OVERFLYING POPULATED AREAS.  F) SFC G) UNL    CREATED: 07 APR 2026 21:57  SOURCE: EUECYIYN
Qatar,107699373651479653,A637/2026,OTDF,2026-03-30T07:03:00Z,2026-06-30T14:00:00Z,24.75,51.0,11,QRDCA,"A0637/26 NOTAMR A0516/26  Q) OTDF/QRDCA/IV/BO/W/000/999/2445N05100E011  A) OTDF B) 2603300703 C) 2606301400  D) MAR 30 0703-1400, MAR 31 0300-1400, APR 01-30 0300-1400, MAY 01-31  0300-1400, JUN 01-30 0300-1400  E) DANGER AREA OTD1 UPPER LIMIT RAISED TO UNL.  REF TO QATAR AIP ENR 5.1.  F) SFC G) UNL    CREATED: 30 MAR 2026 07:01  SOURCE: OTNOYNYX"
Republic of Korea,107701026760993329,D866/2026,RKRR,2026-05-30T21:00:00Z,2026-06-21T09:00:00Z,35.6,129.08333333333334,3,QRDCA,"D0866/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3536N12905E003  A) RKRR B) 2605302100 C) 2606210900  D) MAY 30 2100-31 0900, JUN 05 2100-2359, 06 0000-0900 2100-2359, 07   0000-0900, 12 2100-2359, 13 0000-0900 2100-2359, 14 0000-0900, 19   2100-2359, 20 0000-0900 2100-2359, 21 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 2.2NM CENTERED ON 353623N1290438E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 14 APR 2026 08:38  SOURCE: RKRRYNYX"
Republic of Korea,107701025989241393,D820/2026,RKRR,2026-04-10T01:00:00Z,2026-07-05T09:00:00Z,37.55,129.06666666666666,2,QRDCA,D0820/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/050/3733N12904E002  A) RKRR B) 2604100100 C) 2607050900  D) 0100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 373236N1290413E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 4920FT AGL    CREATED: 10 APR 2026 00:32  SOURCE: RKRRYNYX
Republic of Korea,107701025922132529,D816/2026,RKRR,2026-04-10T01:00:00Z,2026-07-05T09:00:00Z,37.61666666666667,129.05,2,QRDCA,D0816/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/050/3737N12903E002  A) RKRR B) 2604100100 C) 2607050900  D) 0100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 373715N1290312E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 4920FT AGL    CREATED: 10 APR 2026 00:28  SOURCE: RKRRYNYX
Republic of Korea,107701025955686961,D818/2026,RKRR,2026-04-10T01:00:00Z,2026-07-05T09:00:00Z,37.583333333333336,129.11666666666667,2,QRDCA,D0818/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/050/3735N12907E002  A) RKRR B) 2604100100 C) 2607050900  D) 0100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 373436N1290654E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 4920FT AGL    CREATED: 10 APR 2026 00:30  SOURCE: RKRRYNYX
Republic of Korea,107701021560056369,D556/2026,RKRR,2026-03-31T22:00:00Z,2026-06-30T09:00:00Z,36.25,126.91666666666667,2,QRDCA,D0556/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/005/3615N12655E002  A) RKRR B) 2603312200 C) 2606300900  D) 2200-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 361520N1265520E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 500FT AGL    CREATED: 17 MAR 2026 06:49  SOURCE: RKRRYNYX
Republic of Korea,107701023774648881,D688/2026,RKRR,2026-05-11T00:00:00Z,2026-06-30T09:00:00Z,35.766666666666666,126.6,1,QRDCA,D0688/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3546N12636E001  A) RKRR B) 2605110000 C) 2606300900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.5NM CENTERED ON 354535N1263614E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 990FT AGL    CREATED: 02 APR 2026 01:43  SOURCE: RKRRYNYX
Republic of Korea,107701023137114673,D650/2026,RKRR,2026-03-26T00:00:00Z,2026-06-18T09:00:00Z,34.7,127.18333333333334,3,QRDCA,D0650/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3442N12711E003  A) RKRR B) 2603260000 C) 2606180900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 2.8NM CENTERED ON 344146N1271114E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 25 MAR 2026 04:37  SOURCE: RKRRYNYX
Republic of Korea,107701023103560241,D648/2026,RKRR,2026-03-26T00:00:00Z,2026-06-18T09:00:00Z,34.65,127.2,6,QRDCA,D0648/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3439N12712E006  A) RKRR B) 2603260000 C) 2606180900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 5NM CENTERED ON 343858N1271148E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 25 MAR 2026 04:36  SOURCE: RKRRYNYX
Republic of Korea,107701025938909745,D817/2026,RKRR,2026-04-10T01:00:00Z,2026-07-05T09:00:00Z,37.6,129.08333333333334,2,QRDCA,D0817/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/050/3736N12905E002  A) RKRR B) 2604100100 C) 2607050900  D) 0100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 373551N1290455E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 4920FT AGL    CREATED: 10 APR 2026 00:29  SOURCE: RKRRYNYX
Republic of Korea,107701026777770545,D867/2026,RKRR,2026-06-26T21:00:00Z,2026-06-28T09:00:00Z,35.6,129.08333333333334,3,QRDCA,D0867/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3536N12905E003  A) RKRR B) 2606262100 C) 2606280900  D) 2100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 2.2NM CENTERED ON 353623N1290438E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 14 APR 2026 08:38  SOURCE: RKRRYNYX
Republic of Korea,107701025972464177,D819/2026,RKRR,2026-04-10T01:00:00Z,2026-07-05T09:00:00Z,37.53333333333333,129.11666666666667,2,QRDCA,D0819/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/050/3732N12907E002  A) RKRR B) 2604100100 C) 2607050900  D) 0100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 373226N1290712E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 4920FT AGL    CREATED: 10 APR 2026 00:31  SOURCE: RKRRYNYX
Republic of Korea,107701023757871665,D687/2026,RKRR,2026-04-02T01:40:00Z,2026-07-01T09:00:00Z,36.9,127.51666666666667,1,QRDCA,"D0687/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/009/3654N12731E001  A) RKRR B) 2604020140 C) 2607010900  D) APR 02 0140-0900, 03-30 0000-0900, MAY 01-31 0000-0900, JUN 01-30   0000-0900, JUL 01 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.08NM CENTERED ON 365401N1273126E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 820FT AGL    CREATED: 02 APR 2026 01:41  SOURCE: RKRRYNYX"
Republic of Korea,107701021006408241,D523/2026,RKRR,2026-03-26T15:00:00Z,2026-06-26T14:59:00Z,37.583333333333336,126.98333333333333,3,QRPCA,"D0523/26 NOTAMN    Q) RKRR/QRPCA/IV/NBO/W/000/999/3735N12659E003  A) RKRR B) 2603261500 C) 2606261459  E) TEMPO PROHIBITED AREA ACT AS FLW  A CIRCLE RADIUS 2NM CENTERED ON 373523N1265832E  RMK :   - EXC SKED CIV ACFT AND INFO ASSET FLT  - EMERG ACFT(FIRE FIGHTING, LIFEGUARD, ETC) OPERATION NEED     PRIOR PERMISSION FROM CAPITAL DEFENSE COMMAND (02-524-0315)  F) SFC G) UNL    CREATED: 11 MAR 2026 04:57  SOURCE: RKRRYNYX"
Republic of Korea,107701021107071537,D529/2026,RKRR,2026-06-28T04:00:00Z,2026-06-28T05:00:00Z,35.2,128.6,2,QRDCA,D0529/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/017/3512N12836E002  A) RKRR B) 2606280400 C) 2606280500  E) TEMPO DANGER AREA ACT AS FLW  AREA BOUNDED BY THE FOLLOWING  351206N1283548E-351154N1283559E-351203N1283611E-351212N1283600E-35120  6N1283548E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 1640FT AMSL  CREATED: 11 MAR 2026 06:27  SOURCE: RKRRYNYX
Republic of Korea,107701021643942449,D561/2026,RKRR,2026-03-23T01:00:00Z,2026-06-22T07:00:00Z,36.56666666666667,128.51666666666668,1,QRDCA,D0561/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3634N12831E001  A) RKRR B) 2603230100 C) 2606220700  D) 0100-0700  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.43NM CENTERED ON 363403N1283053E    RMK   1. CTC POINT : 054-650-3189  2. THIS AREA IS ESTABLISHED FOR DRONE FLT  F) SFC G) 984FT AGL    CREATED: 19 MAR 2026 02:13  SOURCE: RKRRYNYX
Republic of Korea,107701023791426097,D689/2026,RKRR,2026-04-02T01:44:00Z,2026-06-30T09:00:00Z,37.31666666666667,127.91666666666667,1,QRDCA,"D0689/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3719N12755E001  A) RKRR B) 2604020144 C) 2606300900  D) APR 02 0144-0900, 03-30 0000-0900, MAY 01-31 0000-0900, JUN 01-30   0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.1NM CENTERED ON 371848N1275517E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 984FT AGL    CREATED: 02 APR 2026 01:45  SOURCE: RKRRYNYX"
Republic of Korea,107701023153891889,D651/2026,RKRR,2026-03-26T00:00:00Z,2026-06-18T09:00:00Z,34.61666666666667,127.3,2,QRDCA,D0651/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3437N12718E002  A) RKRR B) 2603260000 C) 2606180900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1.4NM CENTERED ON 343645N1271758E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 25 MAR 2026 04:38  SOURCE: RKRRYNYX
Republic of Korea,107701023120337457,D649/2026,RKRR,2026-03-26T00:00:00Z,2026-06-18T09:00:00Z,34.61666666666667,127.21666666666667,6,QRDCA,D0649/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3437N12713E006  A) RKRR B) 2603260000 C) 2606180900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 5NM CENTERED ON 343655N1271231E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 25 MAR 2026 04:37  SOURCE: RKRRYNYX
Republic of Korea,107701020268210737,D479/2026,RKRR,2026-03-16T00:00:00Z,2026-06-14T08:00:00Z,37.15,127.31666666666666,2,QRDCA,D0479/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3709N12719E002  A) RKRR B) 2603160000 C) 2606140800  D) 0000-0800  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1.1NM CENTERED ON 370912N1271848E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 990FT AGL  CREATED: 06 MAR 2026 02:23  SOURCE: RKRRYNYX
India,107699373030932517,A600/2026,VABF,2026-05-02T00:30:00Z,2026-06-30T17:30:00Z,,,,QRDCA,A0600/26 NOTAMN  Q) VABF/QRDCA/IV/BO/W/000/140/  A) VABF B) 2605020030 C) 2606301730  D) MAY 02 04-09 11-16 18-23 25 26 28-30     JUN 01-06 08-13 15-20 22-25 27 29 30 0030-1730  E) VAD 8 (BERCHHA) ACT  F) GND G) 12000FT AGL    CREATED: 13 APR 2026 05:43  SOURCE: VABBYNYX
India,107558653158668677,A1650/2018,VOMF,2018-07-01T02:30:00Z,,14.016666666666667,74.3,15,QRDCA,A1650/18 NOTAMN  Q) VOMF/QRDCA/IV/BO /W /000/280/1401N07418E015  A) VOMF B) 1807010230 C) PERM  D) 01-07 15-21 0230-0930  E) VOD-178 (PIGEON ISLAND) ACT.  F) SFC G) 28000FT AMSL    CREATED: 01 FEB 2024 15:13  SOURCE: EUECYIYN
India,107699372930277477,A594/2026,VIDF,2026-03-16T07:00:00Z,2026-06-15T07:00:00Z,30.916666666666668,75.38333333333334,,QRDCA,A0594/26 NOTAMN  Q) VIDF/QRDCA/IV/BO/W/000/200/3055N07523E999  A) VIDF B) 2603160700 C) 2606150700  E) VID 129 ACT. NO ACFT PERMITTED TO OVERFLY WI VID 129.  F) GND G) 20000FT AMSL    CREATED: 13 MAR 2026 12:35  SOURCE: VIDPYNYX
India,107558653175445893,A1651/2018,VOMF,2018-07-01T09:30:00Z,,14.016666666666667,74.3,15,QRDCA,A1651/18 NOTAMN  Q) VOMF/QRDCA/IV/BO /W /000/115/1401N07418E015  A) VOMF B) 1807010930 C) PERM  D) 01-07 15-21 0930-1130  E) VOD-178 (PIGEON ISLAND) ACT.  F) SFC G) 11500FT AMSL    CREATED: 01 FEB 2024 15:13  SOURCE: EUECYIYN
India,107699373014155301,A599/2026,VABF,2026-05-02T00:30:00Z,2026-06-30T17:30:00Z,,,,QRDCA,A0599/26 NOTAMN  Q) VABF/QRDCA/IV/BO/W/000/100/  A) VABF B) 2605020030 C) 2606301730  D) MAY 02 04-09 11-16 18-23 25 26 28-30     JUN 01-06 08-13 15-20 22-25 27 29 30 0030-1730  E) VAD 219 (HEMA) ACT  F) GND G) 8000FT AGL    CREATED: 13 APR 2026 05:34  SOURCE: VABBYNYX
Senegal,107699368299280846,A318/2026,GOOO,2026-04-09T14:06:00Z,2026-06-30T23:59:00Z,7.0,-17.483333333333334,,QRRCA,A0318/26 NOTAMR A0314/26   Q) GOOO/QRRCA/IV/BO/W/050/999/0700N01729W999  A) GOOO B) 2604091406 C) 2606302359 EST  E) GOR 34 ACTIVATED  F) 5000FT AMSL G) UNL    CREATED: 09 APR 2026 14:19  SOURCE: GOOOYNYX
Senegal,107699368248949198,A315/2026,GOOO,2026-04-09T13:57:00Z,2026-06-30T23:59:00Z,7.0,-17.483333333333334,,QRDCA,A0315/26 NOTAMR A1381/25   Q) GOOO/QRDCA/IV/BO/W/000/050/0700N01729W999  A) GOOO B) 2604091357 C) 2606302359 EST  E) GOD 38 ACTIVATED  F) GND G) FL050    CREATED: 09 APR 2026 14:14  SOURCE: GOOOYNYX
SRI LANKA,107686254723818630,I5120/2025,CZEG,2025-10-03T17:27:00Z,,53.95,-113.13333333333334,5,QFAXX,I5120/25 NOTAMN  Q) CZEG/QFAXX/IV/NBO/A/000/999/5357N11308W005  A) CXXX B) 2510031727 C) PERM  E) CRW8 REDWATER (HEALTH CENTRE) (HELI)  AMEND PUBLICATIONS:  CAUTION: DELETE: UNLGTD P-LINE MARKED WITH BALL MARKERS S ON  160DEG FLT PATH.    CREATED: 03 OCT 2025 17:27  SOURCE: CYHQYNYX
SRI LANKA,107699921628836017,B531/2026,MMFR,2026-03-16T19:44:00Z,2026-06-15T05:00:00Z,,,,QRDCA,"B0531/26 NOTAMR B0073/26  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFO  B) 2603161944  C) 2606150500  E) THE GOVERNMENT OF THE UNITED STATES OF AMERICA HAS ISSUED AN ADVISORY     REGARDING A POTENTIALLY HAZARDOUS SITUATION WITHIN THE MAZATLAN     OCEANIC (MMFO), MEXICO (MMFR), CENTRAL AMERICA (MHTG) , BOGOTA (SKED) ,     GUAYAQUIL (SEFG), AND PANAMA (MPZL) FLIGHT INFORMATION REGIONS.          IT IS RECOMMENDED THAT OPERATORS EXERCISE CAUTION WHILE OPERATING IN     THE AREAS OVER THE PACIFIC OCEAN AND THE GULF OF CALIFORNIA WITHIN     THESE FLIGHT INFORMATION REGIONS (FIR) DUE TO MILITARY ACTIVITIES AND     GNSS INTERFERENCE. THERE IS A POTENTIAL RISK TO AIRCRAFT AT ALL     ALTITUDES, INCLUDING OVERFLIGHTS AND THE ARRIVAL AND DEPARTURE PHASES     OF FLIGHT.          AIR NAVIGATION AND AIR TRAFFIC CONTROL SERVICES MAINTAIN THEIR     SURVEILLANCE SYSTEMS (SURVEILLANCE RADAR) AND CONVENTIONAL RADIO     NAVIGATION AIDS (VOR/DME) NATIONWIDE FULLY OPERATIONAL, AS THESE ARE     NOT VULNERABLE TO GNSS INTERFERENCE.  F) SFC  G) UNL  CREATED: 16 MAR 2026 19:47  SOURCE: MMMXYNYX"
SRI LANKA,107577866962764064,D2/2019,FAJA,2019-05-18T03:53:00Z,,-22.366666666666667,30.883333333333333,5,QFAAP,D0002/19 NOTAMN  Q) FAJA/QFAAP/IV/NBO/A /000/999/2222S03053E005  A) FAMP B) 1905180353 C) PERM  E) MADIMBO AD FAMP - MIL UNLICENSED AD.  24HR PPR FROM AIR FORCE COMMAND POST ON TEL (012) 3122410.  CREATED: 01 NOV 2022 06:59  SOURCE: LSSNYNYX
SRI LANKA,107699363451119797,A29/2026,UKFV,2026-04-15T11:00:00Z,2026-07-10T23:59:00Z,42.983333333333334,31.25,25,QRDCA,A0029/26 NOTAMN  Q) UKFV/QRDCA/IV/BO /W /030/090/4259N03115E025  A) UKFV B) 2604151100 C) 2607102359  E) DANGER AREA BOUNDED BY COORDINATES:   430857N 0314514E  430150N 0314522E  424800N 0314313E  424800N 0304544E  425617N 0310143E  430845N 0313157E  430857N 0314514E ACTIVATED.   EXERCISE AREA. PERSONNEL/MATERIAL TRANSFER.   PROCEDURES FOR NON-EXERCISE AIRCRAFT IN THE INTEREST   OF FLYING SAFETY DURING THE EXERCISE.   NON-EXERCISE AIRCRAFT ARE STRONGLY RECOMMEND TO   AVOID AREA DESCRIBED ABOVE.  F) 900M AMSL G) 2700M AMSL    CREATED: 15 APR 2026 10:50  SOURCE: EUECYIYN
SRI LANKA,107699921645613233,B532/2026,MMFR,2026-03-16T19:51:00Z,2026-06-15T05:00:00Z,,,,QRDCA,"B0532/26 NOTAMR B0074/26  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFR  B) 2603161951  C) 2606150500  E) THE GOVERNMENT OF THE UNITED STATES OF AMERICA HAS ISSUED AN ADVISORY     REGARDING A POTENTIALLY HAZARDOUS SITUATION WITHIN THE MAZATLAN     OCEANIC (MMFO), MEXICO (MMFR), CENTRAL AMERICA (MHTG) , BOGOTA (SKED) ,     GUAYAQUIL (SEFG), AND PANAMA (MPZL) FLIGHT INFORMATION REGIONS.          IT IS RECOMMENDED THAT OPERATORS EXERCISE CAUTION WHILE OPERATING IN     THE AREAS OVER THE PACIFIC OCEAN AND THE GULF OF CALIFORNIA WITHIN     THESE FLIGHT INFORMATION REGIONS (FIR) DUE TO MILITARY ACTIVITIES AND     GNSS INTERFERENCE. THERE IS A POTENTIAL RISK TO AIRCRAFT AT ALL     ALTITUDES, INCLUDING OVERFLIGHTS AND THE ARRIVAL AND DEPARTURE PHASES     OF FLIGHT.          AIR NAVIGATION AND AIR TRAFFIC CONTROL SERVICES MAINTAIN THEIR     SURVEILLANCE SYSTEMS (SURVEILLANCE RADAR) AND CONVENTIONAL RADIO     NAVIGATION AIDS (VOR/DME) NATIONWIDE FULLY OPERATIONAL, AS THESE ARE     NOT VULNERABLE TO GNSS INTERFERENCE.  F) SFC  G) UNL    CREATED: 16 MAR 2026 19:53  SOURCE: MMMXYNYX"
